540,18.008333333333333,0.9464480381346293,19.901229409602593,16.115437257064073,18.954781371467963,17.061885295198703
541,18.06779661016949,0.9542839498480846,19.97636450986566,16.15922871047332,19.022080560017574,17.11351266032141
542,18.155172413793103,0.9059520452013552,19.967076504195813,16.343268323390394,19.06112445899446,17.249220368591747
543,18.25438596491228,0.8278211043792298,19.91002817367074,16.598743756153823,19.08220706929151,17.426564860533052
544,18.330357142857142,0.7977467470626124,19.925850636982368,16.734863648731917,19.128103889919753,17.53261039579453
545,18.40909090909091,0.7925270806437589,19.994145070378426,16.824036747803394,19.201617989734668,17.616563828447152
546,18.49074074074074,0.7787141629631834,20.048169066667107,16.933312414814374,19.269454903703924,17.712026577777557
547,18.537735849056602,0.805927665440511,20.149591179937623,16.925880518175582,19.343663514497113,17.731808183616092
548,18.58653846153846,0.8304375228094771,20.247413507157415,16.925663415919505,19.416975984347935,17.756100938728984
549,18.65686274509804,0.8313124284588265,20.31948760201569,16.994237888180386,19.488175173556865,17.825550316639212
550,18.73,0.8258934555982387,20.38178691119648,17.078213088803523,19.555893455598238,17.904106544401763
552,18.885416666666668,0.7921462363239645,20.469709139314595,17.30112419401874,19.677562902990633,18.093270430342702
553,18.96808510638298,0.7607684756928136,20.489622057768607,17.446548154997352,19.728853582075793,18.207316630690165
554,19.043478260869566,0.735926559991772,20.51533138085311,17.571625140886024,19.779404820861338,18.307551700877795
555,19.11111111111111,0.721794745284965,20.55470060168104,17.66752162054118,19.832905856396074,18.389316365826147
556,19.193181818181817,0.6760169871698112,20.54521579252144,17.841147843842194,19.869198805351626,18.517164831012007
557,19.290697674418606,0.6839740079001276,20.65864569021886,17.92274965861835,19.974671682318732,18.60672366651848
558,19.392857142857142,0.6773171365035441,20.747491415864232,18.038222869850053,20.070174279360685,18.7155400063536
559,19.5,0.6533217188282378,20.806643437656476,18.193356562343524,20.153321718828238,18.846678281171762
560,19.6,0.6344288770224761,20.868857754044953,18.33114224595505,20.234428877022477,18.965571122977526
561,19.67948717948718,0.6453698948027291,20.970226969092636,18.388747389881722,20.32485707428991,19.03411728468445
562,19.75,0.666392487478979,21.082784974957956,18.417215025042044,20.41639248747898,19.08360751252102
563,19.824324324324323,0.6799862500221149,21.184296824368552,18.464351824280094,20.504310574346437,19.14433807430221
564,19.90277777777778,0.6853572106375183,21.273492199052814,18.532063356502743,20.588134988415298,19.21742056714026
565,19.985714285714284,0.6812353724323637,21.34818503057901,18.623243540849558,20.66694965814665,19.30447891328192
566,20.073529411764707,0.665674723397428,21.404878858559563,18.74217996496985,20.739204135162133,19.40785468836728
567,20.166666666666668,0.6356417261637282,21.437950118994124,18.895383214339212,20.802308392830398,19.531024940502938
568,20.25,0.6123724356957945,21.47474487139159,19.02525512860841,20.862372435695793,19.637627564304207
569,20.322580645161292,0.6030619063174169,21.528704457796124,19.11645683252646,20.92564255147871,19.719518738843874
570,20.4,0.5830951894845299,21.566190378969058,19.23380962103094,20.98309518948453,19.816904810515467
571,20.482758620689655,0.5490235630376089,21.580805746764874,19.384711494614436,21.031782183727262,19.933735057652047
572,20.571428571428573,0.4948716593053936,21.56117189003936,19.581685252817785,21.066300230733965,20.07655691212318
573,20.62962962962963,0.4829038818668629,21.595437393363355,19.663821865895905,21.112533511496494,20.146725747762765
574,20.692307692307693,0.46153846153846156,21.615384615384617,19.76923076923077,21.153846153846153,20.230769230769234
576,20.833333333333332,0.3726779962499649,21.578689325833263,20.0879773408334,21.206011329583298,20.460655337083367
577,20.91304347826087,0.2817713347133853,21.47658614768764,20.3495008088341,21.194814812974258,20.631272143547484
578,21.0,0.0,21.0,21.0,21.0,21.0
579,21.0,0.0,21.0,21.0,21.0,21.0
580,21.0,0.0,21.0,21.0,21.0,21.0
581,21.0,0.0,21.0,21.0,21.0,21.0
582,21.0,0.0,21.0,21.0,21.0,21.0
583,21.0,0.0,21.0,21.0,21.0,21.0
584,21.0,0.0,21.0,21.0,21.0,21.0
585,21.0,0.0,21.0,21.0,21.0,21.0
586,21.0,0.0,21.0,21.0,21.0,21.0
587,21.0,0.0,21.0,21.0,21.0,21.0
588,21.0,0.0,21.0,21.0,21.0,21.0
589,21.0,0.0,21.0,21.0,21.0,21.0
590,21.0,0.0,21.0,21.0,21.0,21.0
591,21.0,0.0,21.0,21.0,21.0,21.0
592,21.0,0.0,21.0,21.0,21.0,21.0
593,21.0,0.0,21.0,21.0,21.0,21.0
594,21.0,0.0,21.0,21.0,21.0,21.0
595,21.0,0.0,21.0,21.0,21.0,21.0
596,21.5,0.8660254037844386,23.23205080756888,19.76794919243112,22.366025403784437,20.633974596215563
597,22.666666666666668,1.247219128924647,25.16110492451596,20.172228408817375,23.913885795591316,21.41944753774202
598,24.0,0.0,24.0,24.0,24.0,24.0
600,14.369666666666665,3.307684974251461,20.985036615169587,7.754296718163744,17.677351640918125,11.061981692415205
601,14.3779632721202,3.3042010784148172,20.986365428949835,7.769561115290565,17.682164350535018,11.073762193705383
602,14.38628762541806,3.3006808759755635,20.987649377369188,7.784925873466933,17.686968501393622,11.085606749442496
603,14.39463986599665,3.2971239808877946,20.98888782777224,7.800391904221061,17.691763846884445,11.097515885108855
604,14.40302013422819,3.2935300016969387,20.990080137622066,7.815960130834312,17.69655013592513,11.109490132531251
605,14.411428571428571,3.289898541439414,20.9912256543074,7.831631488549743,17.701327112867986,11.121530029989156
606,14.41986531986532,3.2862291975398823,20.992323714945083,7.847406924785555,17.7060945174052,11.133636122325438
607,14.427993254637435,3.283027874833832,20.9940490043051,7.861937504969771,17.711021129471266,11.144965379803603
608,14.43581081081081,3.280280149026809,20.99637110886443,7.875250512757193,17.71609095983762,11.155530661784002
609,14.44331641285956,3.2779711596613486,20.999258732182255,7.887374093536862,17.721287572520907,11.165345253198211
610,14.450847457627118,3.275635421930956,21.00211830148903,7.899576613765206,17.726482879558073,11.175212035696163
611,14.458404074702885,3.273272662277507,21.0049493992579,7.911858750147871,17.731676736980393,11.185131412425378
612,14.465986394557824,3.270882603612917,21.007751601783657,7.92422118733199,17.736868998170742,11.195103790944907
